customer_id,gender,age,city,signup_date,order_date,restaurant_name,category,quantity,price,payment_method,order_frequency,last_order_date,loyalty_points,churned,rating,delivery_status,order_value,r_score,f_score,m_score,rfm_score
C1913,Other,Adult,Karachi,2023-12-01,2024-04-05,McDonald's,Italian,1,255.52,Wallet,13,2025-07-04,44,False,1.0,Delivered,255.52,4,2,1,7
C1170,Male,Teenager,Karachi,2023-12-01,2024-08-03,Burger King,Italian,5,845.59,Cash,8,2025-04-28,146,False,1.0,Delivered,4227.95,3,1,5,9
C5355,Female,Senior,Karachi,2023-12-02,2024-07-24,KFC,Fast Food,2,517.38,Wallet,25,2025-07-12,44,True,4.0,Delayed,1034.76,4,3,2,9
C4659,Female,Adult,Karachi,2023-12-02,2025-01-18,KFC,Chinese,2,1332.67,Cash,10,2025-04-04,492,False,4.0,Delayed,2665.34,3,1,4,8
C3335,Male,Adult,Karachi,2023-12-02,2024-06-27,Pizza Hut,Chinese,2,604.46,Wallet,18,2024-09-27,222,True,-1.0,Cancelled,1208.92,1,2,2,5
C5528,Male,Adult,Karachi,2023-12-03,2023-12-06,Burger King,Italian,3,1228.56,Cash,17,2025-05-15,458,True,-1.0,Cancelled,3685.68,3,2,4,9
C6507,Other,Teenager,Karachi,2023-12-03,2023-12-16,Pizza Hut,Fast Food,5,1198.52,Card,50,2025-05-18,425,True,2.0,Delayed,5992.6,3,5,5,13
C1399,Female,Teenager,Karachi,2023-12-03,2024-08-10,McDonald's,Continental,4,1236.0,Wallet,2,2024-09-23,11,True,-1.0,Cancelled,4944.0,1,1,5,7
C3099,Other,Adult,Karachi,2023-12-04,2024-06-03,Burger King,Fast Food,5,1403.15,Wallet,18,2025-03-20,391,True,5.0,Delayed,7015.75,2,2,5,9
C3901,Other,Senior,Karachi,2023-12-05,2024-09-24,Burger King,Fast Food,3,1030.23,Card,27,2024-11-05,50,False,1.0,Delayed,3090.69,1,3,4,8
C2576,Other,Teenager,Karachi,2023-12-06,2023-12-21,Burger King,Italian,3,1107.19,Wallet,33,2024-12-13,238,False,2.0,Delayed,3321.57,1,4,4,9
C2145,Female,Senior,Karachi,2023-12-07,2023-12-29,KFC,Italian,2,1359.53,Wallet,50,2025-04-12,118,False,1.0,Delayed,2719.06,3,5,4,12
C5638,Other,Teenager,Karachi,2023-12-07,2025-04-29,Subway,Continental,2,425.46,Card,18,2025-07-26,27,True,5.0,Delayed,850.92,5,2,2,9
C5261,Male,Teenager,Karachi,2023-12-08,2024-11-01,KFC,Continental,2,1394.64,Cash,36,2025-02-03,425,True,-1.0,Cancelled,2789.28,2,4,4,10
C5745,Male,Teenager,Karachi,2023-11-21,2023-12-09,Subway,Chinese,4,1184.3,Wallet,13,2024-09-04,331,True,1.0,Delivered,4737.2,1,2,5,8
C4739,Male,Senior,Karachi,2023-12-09,2025-01-20,Pizza Hut,Chinese,5,948.06,Cash,10,2025-05-16,193,False,1.0,Delivered,4740.299999999999,3,1,5,9
C3352,Other,Adult,Karachi,2023-12-10,2024-04-15,Burger King,Dessert,5,1131.6,Cash,4,2024-11-04,498,True,5.0,Delivered,5658.0,1,1,5,7
C4074,Male,Adult,Karachi,2023-12-13,2024-09-25,Burger King,Chinese,5,597.89,Wallet,47,2025-01-29,104,False,-1.0,Cancelled,2989.45,2,5,4,11
C1704,Other,Adult,Karachi,2023-12-13,2024-05-05,KFC,Italian,1,674.19,Wallet,30,2024-11-24,265,True,1.0,Delayed,674.19,1,3,1,5
C2202,Other,Teenager,Karachi,2023-12-13,2024-09-27,Burger King,Continental,1,1166.57,Card,41,2025-01-12,457,False,3.0,Delivered,1166.57,1,5,2,8
C4928,Female,Senior,Karachi,2023-12-14,2025-03-08,Burger King,Dessert,1,978.87,Cash,42,2025-04-15,171,True,5.0,Delayed,978.87,3,5,2,10
C4684,Other,Senior,Karachi,2023-12-15,2024-07-14,McDonald's,Dessert,5,1255.39,Cash,29,2025-06-30,120,False,4.0,Delivered,6276.950000000001,4,3,5,12
C6509,Male,Senior,Karachi,2023-12-01,2023-12-15,Burger King,Italian,1,1263.39,Cash,40,2024-11-27,468,True,5.0,Delayed,1263.39,1,4,2,7
C4238,Female,Adult,Karachi,2023-12-15,2024-02-29,McDonald's,Italian,2,354.1,Card,15,2025-01-15,3,False,5.0,Delayed,708.2,1,2,1,4
C6306,Male,Adult,Karachi,2023-12-17,2024-09-18,McDonald's,Italian,4,1442.2,Wallet,5,2025-03-16,294,True,4.0,Delivered,5768.8,2,1,5,8
C5388,Other,Senior,Karachi,2023-12-18,2024-10-29,Pizza Hut,Chinese,2,1484.22,Cash,50,2024-11-22,224,False,1.0,Delivered,2968.44,1,5,4,10
C5237,Male,Teenager,Karachi,2023-12-18,2024-01-02,KFC,Dessert,3,1120.83,Wallet,11,2025-02-19,172,False,3.0,Delivered,3362.49,2,1,4,7
C4347,Female,Teenager,Karachi,2023-12-18,2024-12-20,KFC,Fast Food,1,1346.57,Wallet,11,2025-06-16,205,False,-1.0,Cancelled,1346.57,4,1,2,7
C2682,Male,Teenager,Karachi,2023-12-20,2024-11-10,Pizza Hut,Dessert,3,1484.83,Card,33,2025-07-30,398,False,2.0,Delivered,4454.49,5,4,5,14
C4056,Other,Adult,Karachi,2023-12-21,2024-08-04,KFC,Fast Food,4,1096.58,Wallet,11,2025-04-11,96,False,2.0,Delivered,4386.32,3,1,5,9
C4253,Other,Teenager,Karachi,2023-12-21,2024-09-22,McDonald's,Continental,1,612.07,Cash,32,2024-10-22,388,False,-1.0,Cancelled,612.07,1,4,1,6
C6926,Female,Senior,Karachi,2023-12-21,2024-11-05,KFC,Continental,5,306.21,Cash,25,2025-02-18,416,True,2.0,Delayed,1531.05,2,3,3,8
C1836,Female,Adult,Karachi,2023-12-22,2024-01-23,Burger King,Italian,3,446.28,Card,31,2025-02-19,31,True,-1.0,Cancelled,1338.84,2,4,2,8
C4193,Other,Adult,Karachi,2023-12-23,2025-02-19,KFC,Chinese,2,225.98,Wallet,44,2025-04-08,461,False,1.0,Delivered,451.96,3,5,1,9
C3246,Female,Adult,Karachi,2023-12-24,2024-04-18,KFC,Fast Food,2,673.57,Cash,26,2025-08-05,216,True,3.0,Delayed,1347.14,5,3,2,10
C5993,Other,Adult,Karachi,2023-12-02,2023-12-24,Subway,Fast Food,5,1329.11,Cash,11,2024-12-23,82,True,-1.0,Cancelled,6645.549999999999,1,1,5,7
C4669,Male,Adult,Karachi,2023-11-16,2023-12-24,Burger King,Continental,1,819.69,Cash,30,2025-02-12,224,False,-1.0,Cancelled,819.69,2,3,1,6
C5852,Other,Adult,Karachi,2023-12-25,2025-06-15,Burger King,Fast Food,2,633.42,Wallet,9,2025-08-01,415,True,-1.0,Cancelled,1266.84,5,1,2,8
C5873,Female,Senior,Karachi,2023-12-25,2024-11-16,Burger King,Italian,1,1383.98,Wallet,1,2025-03-31,408,False,1.0,Delivered,1383.98,2,1,2,5
C1631,Female,Teenager,Karachi,2023-12-26,2024-05-19,Pizza Hut,Italian,1,1416.87,Card,9,2025-07-11,302,False,4.0,Delivered,1416.87,4,1,2,7
C4512,Female,Adult,Karachi,2023-12-27,2024-12-20,Burger King,Fast Food,4,1489.93,Card,26,2025-04-02,413,False,-1.0,Cancelled,5959.72,3,3,5,11
C4840,Male,Senior,Karachi,2023-09-17,2023-12-29,Pizza Hut,Dessert,3,376.91,Cash,45,2024-10-20,467,True,-1.0,Cancelled,1130.73,1,5,2,8
C3681,Other,Teenager,Karachi,2023-12-31,2024-12-07,Pizza Hut,Fast Food,3,995.56,Cash,30,2025-05-11,5,False,-1.0,Cancelled,2986.68,3,3,4,10
C5478,Female,Adult,Karachi,2024-01-02,2024-10-08,McDonald's,Dessert,1,1016.55,Card,30,2025-07-10,216,False,5.0,Delayed,1016.55,4,3,2,9
C2619,Female,Senior,Karachi,2024-01-02,2025-01-10,Burger King,Fast Food,2,1234.2,Wallet,21,2025-01-26,87,True,2.0,Delivered,2468.4,2,3,4,9
C2473,Male,Teenager,Karachi,2024-01-03,2024-08-21,Burger King,Fast Food,4,218.0,Card,44,2025-04-24,411,False,5.0,Delayed,872.0,3,5,2,10
C5731,Female,Teenager,Karachi,2024-01-04,2024-11-24,McDonald's,Chinese,2,920.59,Cash,49,2025-06-19,248,False,4.0,Delayed,1841.18,4,5,3,12
C5707,Other,Adult,Karachi,2024-01-04,2024-12-23,Subway,Chinese,1,1162.28,Wallet,28,2025-05-30,40,True,-1.0,Cancelled,1162.28,4,3,2,9
C1198,Female,Senior,Karachi,2024-01-05,2024-09-14,McDonald's,Italian,1,839.34,Cash,18,2025-06-24,347,False,-1.0,Cancelled,839.34,4,2,1,7
C3311,Male,Adult,Karachi,2024-01-05,2025-03-03,Subway,Italian,2,846.02,Card,24,2025-06-09,98,False,2.0,Delivered,1692.04,4,3,3,10
C5420,Other,Adult,Karachi,2024-01-05,2024-04-29,KFC,Continental,3,377.77,Cash,4,2024-09-14,481,True,5.0,Delivered,1133.31,1,1,2,4
C1784,Male,Senior,Karachi,2023-12-11,2024-01-06,Pizza Hut,Dessert,3,1166.73,Cash,4,2025-04-22,286,True,4.0,Delivered,3500.19,3,1,4,8
C6405,Other,Adult,Karachi,2024-01-07,2024-08-31,KFC,Continental,3,321.23,Card,45,2025-08-20,262,True,-1.0,Cancelled,963.69,5,5,2,12
C4615,Male,Senior,Karachi,2024-01-08,2024-07-26,Subway,Fast Food,3,567.96,Wallet,2,2025-05-03,212,True,5.0,Delayed,1703.88,3,1,3,7
C1164,Male,Teenager,Karachi,2024-01-09,2024-12-01,Subway,Italian,2,348.49,Card,3,2025-05-18,475,True,-1.0,Cancelled,696.98,3,1,1,5
C3842,Other,Teenager,Karachi,2024-01-09,2024-08-31,Burger King,Fast Food,5,1433.75,Cash,41,2024-09-05,233,False,1.0,Delivered,7168.75,1,5,5,11
C1158,Female,Teenager,Karachi,2024-01-10,2025-03-20,McDonald's,Chinese,4,906.49,Wallet,6,2025-06-13,319,False,-1.0,Cancelled,3625.96,4,1,4,9
C2379,Other,Teenager,Karachi,2024-01-10,2024-09-10,Pizza Hut,Fast Food,1,1446.89,Card,46,2024-12-01,218,False,2.0,Delivered,1446.89,1,5,3,9
C6173,Female,Senior,Karachi,2024-01-10,2024-12-18,McDonald's,Italian,5,1028.53,Card,11,2024-12-30,477,False,2.0,Delayed,5142.65,1,1,5,7
C5843,Male,Senior,Karachi,2024-01-11,2024-11-04,Pizza Hut,Italian,5,697.14,Cash,20,2025-01-05,69,False,1.0,Delivered,3485.7,1,2,4,7
C1521,Female,Adult,Karachi,2024-01-11,2024-12-10,McDonald's,Italian,4,818.25,Card,14,2025-06-04,226,False,3.0,Delivered,3273.0,4,2,4,10
C5439,Female,Adult,Karachi,2024-01-12,2025-08-06,Subway,Chinese,2,475.11,Wallet,20,2025-08-13,103,False,1.0,Delayed,950.22,5,2,2,9
C5216,Other,Senior,Karachi,2024-01-12,2024-08-21,Subway,Fast Food,4,806.86,Card,24,2024-08-22,235,True,-1.0,Cancelled,3227.44,1,3,4,8
C5155,Male,Adult,Karachi,2024-01-13,2024-04-14,McDonald's,Dessert,1,463.29,Wallet,21,2025-05-24,166,True,-1.0,Cancelled,463.29,3,3,1,7
C5379,Female,Senior,Karachi,2024-01-13,2024-11-26,Subway,Continental,3,402.48,Card,47,2025-05-08,209,False,1.0,Delivered,1207.44,3,5,2,10
C3967,Female,Teenager,Karachi,2024-01-13,2025-01-11,McDonald's,Fast Food,4,263.72,Wallet,29,2025-05-27,457,True,-1.0,Cancelled,1054.88,3,3,2,8
C4297,Male,Teenager,Karachi,2024-01-14,2024-12-06,Pizza Hut,Dessert,1,626.89,Cash,26,2024-12-10,136,False,3.0,Delayed,626.89,1,3,1,5
C3823,Female,Teenager,Karachi,2024-01-15,2024-07-16,McDonald's,Italian,2,1278.98,Card,11,2024-09-15,433,False,-1.0,Cancelled,2557.96,1,1,4,6
C6239,Female,Adult,Karachi,2024-01-15,2024-11-19,Pizza Hut,Chinese,4,1179.12,Cash,20,2025-03-20,77,False,-1.0,Cancelled,4716.48,2,2,5,9
C5037,Other,Teenager,Karachi,2024-01-16,2025-02-24,McDonald's,Chinese,2,523.58,Cash,33,2025-07-01,125,False,2.0,Delivered,1047.16,4,4,2,10
C6864,Male,Teenager,Karachi,2024-01-16,2024-11-11,McDonald's,Dessert,2,571.79,Cash,17,2025-07-08,207,False,5.0,Delivered,1143.58,4,2,2,8
C4721,Other,Teenager,Karachi,2024-01-16,2024-07-07,Pizza Hut,Chinese,5,474.41,Cash,44,2025-08-17,133,True,-1.0,Cancelled,2372.05,5,5,3,13
C2146,Other,Adult,Karachi,2024-01-17,2024-04-08,Burger King,Chinese,5,1485.9,Wallet,22,2024-12-17,394,False,3.0,Delivered,7429.5,1,3,5,9
C3331,Other,Adult,Karachi,2023-09-05,2024-01-18,McDonald's,Continental,3,642.75,Cash,34,2024-10-10,403,False,-1.0,Cancelled,1928.25,1,4,3,8
C6446,Other,Adult,Karachi,2024-01-18,2024-11-01,McDonald's,Italian,3,1304.81,Cash,10,2024-11-30,365,True,-1.0,Cancelled,3914.43,1,1,4,6
C2940,Other,Adult,Karachi,2024-01-19,2025-06-06,Pizza Hut,Fast Food,1,592.9,Cash,35,2025-06-19,127,True,-1.0,Cancelled,592.9,4,4,1,9
C1035,Other,Adult,Karachi,2024-01-19,2024-05-28,Burger King,Fast Food,4,464.52,Card,13,2025-05-25,112,True,3.0,Delivered,1858.08,3,2,3,8
C3856,Female,Adult,Karachi,2024-01-19,2024-11-20,Pizza Hut,Continental,5,947.23,Card,10,2025-02-02,269,True,1.0,Delayed,4736.15,2,1,5,8
C3816,Other,Adult,Karachi,2024-01-21,2025-04-21,McDonald's,Fast Food,5,790.88,Wallet,13,2025-06-24,190,False,2.0,Delivered,3954.4,4,2,4,10
C2688,Female,Teenager,Karachi,2024-01-22,2024-03-06,KFC,Dessert,3,352.06,Wallet,21,2024-09-05,394,False,4.0,Delayed,1056.18,1,3,2,6
C5899,Male,Senior,Karachi,2024-01-23,2024-09-02,KFC,Fast Food,2,1044.36,Cash,8,2025-01-03,144,True,-1.0,Cancelled,2088.72,1,1,3,5
C1995,Other,Adult,Karachi,2024-01-23,2024-12-10,McDonald's,Italian,3,465.92,Wallet,47,2025-02-11,248,False,1.0,Delayed,1397.76,2,5,2,9
C4651,Female,Senior,Karachi,2023-12-02,2024-01-23,KFC,Continental,4,429.31,Cash,10,2025-06-29,15,True,4.0,Delivered,1717.24,4,1,3,8
C6720,Other,Teenager,Karachi,2023-09-19,2024-01-23,Pizza Hut,Dessert,4,1224.6,Card,8,2025-07-09,254,False,4.0,Delivered,4898.4,4,1,5,10
C5445,Female,Adult,Karachi,2024-01-23,2024-12-07,Burger King,Italian,3,1069.27,Card,6,2025-05-01,268,True,3.0,Delivered,3207.81,3,1,4,8
C2834,Other,Teenager,Karachi,2024-01-24,2024-12-04,Pizza Hut,Dessert,2,591.03,Card,1,2025-04-14,23,False,-1.0,Cancelled,1182.06,3,1,2,6
C5976,Male,Teenager,Karachi,2023-12-17,2024-01-24,Pizza Hut,Continental,3,585.86,Card,49,2025-01-18,219,False,4.0,Delayed,1757.58,2,5,3,10
C4801,Other,Teenager,Karachi,2024-01-26,2024-06-03,Pizza Hut,Chinese,3,1337.76,Card,39,2024-12-28,13,True,2.0,Delivered,4013.2799999999997,1,4,5,10
C2749,Female,Teenager,Karachi,2024-01-26,2024-10-25,KFC,Italian,2,1135.77,Card,36,2025-01-23,416,False,4.0,Delayed,2271.54,2,4,3,9
C6981,Female,Teenager,Karachi,2024-01-26,2025-04-28,McDonald's,Continental,4,764.18,Card,18,2025-06-04,476,False,-1.0,Cancelled,3056.72,4,2,4,10
C6610,Male,Senior,Karachi,2024-01-26,2024-08-19,McDonald's,Dessert,3,1433.71,Wallet,11,2025-05-08,217,True,1.0,Delayed,4301.13,3,1,5,9
C5345,Female,Adult,Karachi,2024-01-27,2024-09-16,McDonald's,Continental,3,661.62,Cash,42,2024-11-17,401,False,-1.0,Cancelled,1984.8600000000001,1,5,3,9
C6348,Female,Adult,Karachi,2024-01-27,2024-04-01,Burger King,Chinese,3,801.26,Card,22,2024-09-17,142,False,4.0,Delivered,2403.7799999999997,1,3,3,7
C1328,Male,Senior,Karachi,2023-12-11,2024-01-27,Subway,Continental,1,910.55,Card,10,2025-04-27,203,True,-1.0,Cancelled,910.55,3,1,2,6
C2078,Other,Senior,Karachi,2024-01-27,2024-10-22,McDonald's,Dessert,5,371.56,Cash,48,2025-05-17,311,True,5.0,Delivered,1857.8,3,5,3,11
C6567,Male,Senior,Karachi,2023-09-02,2024-01-28,Burger King,Chinese,3,526.09,Cash,34,2025-04-29,378,True,2.0,Delivered,1578.27,3,4,3,10
C1322,Male,Adult,Karachi,2024-01-28,2025-02-07,Pizza Hut,Continental,1,466.7,Cash,41,2025-07-22,131,False,1.0,Delayed,466.7,5,5,1,11
C5603,Other,Senior,Karachi,2024-01-28,2025-04-26,Subway,Chinese,1,1489.11,Cash,46,2025-07-04,141,False,3.0,Delivered,1489.11,4,5,3,12
C1714,Female,Senior,Karachi,2024-01-29,2024-09-21,Burger King,Continental,5,328.51,Cash,17,2025-03-04,108,False,1.0,Delayed,1642.55,2,2,3,7
C6861,Female,Senior,Karachi,2024-01-30,2024-11-29,KFC,Dessert,3,596.24,Wallet,49,2024-12-06,177,False,4.0,Delayed,1788.72,1,5,3,9
C5257,Other,Teenager,Karachi,2023-11-01,2024-01-30,Pizza Hut,Continental,4,862.35,Wallet,48,2024-10-23,400,True,2.0,Delivered,3449.4,1,5,4,10
C4301,Other,Adult,Karachi,2024-01-08,2024-01-31,Subway,Chinese,1,763.67,Card,30,2025-07-20,315,True,4.0,Delivered,763.67,5,3,1,9
C3084,Other,Adult,Karachi,2024-02-01,2024-06-01,Subway,Dessert,4,956.21,Cash,35,2025-01-24,39,True,2.0,Delivered,3824.84,2,4,4,10
C5982,Female,Adult,Karachi,2024-02-01,2024-04-16,Pizza Hut,Fast Food,4,814.0,Cash,34,2025-04-24,280,True,3.0,Delivered,3256.0,3,4,4,11
C1860,Other,Adult,Karachi,2023-08-26,2024-02-01,Subway,Chinese,3,1361.64,Wallet,31,2024-10-23,30,True,-1.0,Cancelled,4084.92,1,4,5,10
C2439,Other,Adult,Karachi,2024-01-07,2024-02-01,McDonald's,Continental,4,1196.99,Card,32,2024-12-03,252,False,-1.0,Cancelled,4787.96,1,4,5,10
C2864,Male,Teenager,Karachi,2024-02-02,2025-03-23,KFC,Dessert,1,1286.55,Cash,4,2025-06-08,454,False,1.0,Delayed,1286.55,4,1,2,7
C6733,Other,Teenager,Karachi,2024-02-02,2024-11-08,Burger King,Dessert,5,1464.98,Wallet,30,2025-07-11,382,True,3.0,Delivered,7324.9,4,3,5,12
C6063,Female,Adult,Karachi,2024-02-04,2024-02-07,Burger King,Fast Food,5,1157.27,Cash,25,2025-06-22,140,True,1.0,Delivered,5786.35,4,3,5,12
C6744,Other,Adult,Karachi,2024-02-05,2024-08-26,Pizza Hut,Fast Food,3,1385.57,Card,44,2025-06-26,150,False,-1.0,Cancelled,4156.71,4,5,5,14
C1950,Other,Senior,Karachi,2024-02-05,2025-01-02,McDonald's,Chinese,5,973.19,Wallet,37,2025-02-27,371,True,2.0,Delivered,4865.950000000001,2,4,5,11
C3708,Female,Adult,Karachi,2023-12-13,2024-02-06,Subway,Fast Food,1,1073.18,Wallet,1,2024-12-04,96,True,1.0,Delivered,1073.18,1,1,2,4
C6919,Other,Adult,Karachi,2024-02-07,2025-04-26,McDonald's,Italian,1,435.08,Card,46,2025-07-26,358,False,2.0,Delayed,435.08,5,5,1,11
C1497,Male,Teenager,Karachi,2024-02-07,2025-03-24,Burger King,Fast Food,3,1494.29,Wallet,17,2025-05-08,495,True,-1.0,Cancelled,4482.87,3,2,5,10
C5480,Other,Adult,Karachi,2024-02-08,2024-03-14,Subway,Italian,5,1421.13,Card,39,2025-07-27,352,False,3.0,Delayed,7105.650000000001,5,4,5,14
C2589,Female,Senior,Karachi,2024-02-08,2024-12-30,McDonald's,Italian,3,748.42,Wallet,3,2025-05-12,462,True,1.0,Delayed,2245.2599999999998,3,1,3,7
C2352,Other,Adult,Karachi,2024-02-08,2024-08-21,KFC,Fast Food,1,938.44,Card,3,2025-03-03,241,False,5.0,Delayed,938.44,2,1,2,5
C3039,Other,Senior,Karachi,2023-10-16,2024-02-09,Pizza Hut,Chinese,4,150.64,Cash,45,2025-03-24,367,False,3.0,Delivered,602.56,2,5,1,8
C6512,Other,Senior,Karachi,2024-02-11,2024-06-28,McDonald's,Continental,4,1449.23,Card,41,2025-05-29,257,True,2.0,Delayed,5796.92,4,5,5,14
C5515,Male,Senior,Karachi,2023-09-10,2024-02-11,Burger King,Chinese,1,985.03,Wallet,43,2024-09-29,344,True,-1.0,Cancelled,985.03,1,5,2,8
C2828,Female,Adult,Karachi,2024-02-11,2024-03-15,Subway,Continental,5,1104.92,Cash,11,2025-07-14,404,False,2.0,Delivered,5524.6,5,1,5,11
C3108,Female,Adult,Karachi,2024-01-28,2024-02-14,Subway,Dessert,5,344.8,Cash,7,2025-03-02,400,False,4.0,Delivered,1724.0,2,1,3,6
C2407,Female,Teenager,Karachi,2024-02-15,2024-12-15,KFC,Fast Food,5,1493.07,Cash,14,2025-02-13,423,False,-1.0,Cancelled,7465.349999999999,2,2,5,9
C2199,Female,Senior,Karachi,2024-02-15,2024-12-28,KFC,Chinese,5,695.51,Wallet,27,2025-03-23,227,True,-1.0,Cancelled,3477.55,2,3,4,9
C1533,Other,Adult,Karachi,2024-02-15,2024-11-07,Burger King,Chinese,2,420.11,Card,15,2025-07-17,281,True,1.0,Delayed,840.22,5,2,1,8
C2508,Other,Teenager,Karachi,2024-02-16,2024-03-05,KFC,Italian,2,178.97,Cash,21,2025-02-20,322,True,1.0,Delayed,357.94,2,3,1,6
C4398,Female,Teenager,Karachi,2024-02-16,2025-02-20,KFC,Italian,2,893.7,Wallet,33,2025-07-03,245,False,1.0,Delayed,1787.4,4,4,3,11
C6581,Female,Teenager,Karachi,2024-02-17,2024-11-20,McDonald's,Dessert,2,865.17,Card,8,2025-07-04,374,True,3.0,Delayed,1730.34,4,1,3,8
C2707,Female,Senior,Karachi,2024-02-17,2024-10-03,Pizza Hut,Dessert,1,988.94,Cash,49,2024-12-07,443,False,-1.0,Cancelled,988.94,1,5,2,8
C6746,Female,Senior,Karachi,2024-02-18,2024-12-08,Burger King,Fast Food,1,861.14,Cash,46,2025-06-17,15,False,1.0,Delivered,861.14,4,5,2,11
C1214,Other,Adult,Karachi,2024-02-18,2024-05-18,McDonald's,Fast Food,4,1074.34,Wallet,35,2024-10-26,225,False,-1.0,Cancelled,4297.36,1,4,5,10
C3772,Other,Senior,Karachi,2024-02-19,2024-03-16,Pizza Hut,Dessert,5,478.06,Wallet,25,2025-07-03,390,True,-1.0,Cancelled,2390.3,4,3,3,10
C1446,Other,Adult,Karachi,2024-01-10,2024-02-21,Burger King,Dessert,2,113.28,Wallet,16,2025-02-06,141,False,-1.0,Cancelled,226.56,2,2,1,5
C4838,Male,Teenager,Karachi,2024-02-23,2024-09-30,KFC,Dessert,2,186.86,Cash,36,2025-02-17,326,True,2.0,Delayed,373.72,2,4,1,7
C4871,Female,Teenager,Karachi,2023-11-06,2024-02-23,KFC,Dessert,2,847.31,Card,1,2024-12-21,189,False,-1.0,Cancelled,1694.62,1,1,3,5
C4445,Male,Adult,Karachi,2024-02-24,2024-03-29,Burger King,Italian,1,1241.56,Card,38,2025-01-02,148,False,1.0,Delayed,1241.56,1,4,2,7
C2433,Male,Teenager,Karachi,2024-02-24,2024-11-27,Subway,Chinese,3,291.42,Cash,18,2025-04-24,105,True,-1.0,Cancelled,874.26,3,2,2,7
C1496,Male,Adult,Karachi,2024-02-24,2025-02-24,Pizza Hut,Chinese,5,154.51,Wallet,50,2025-07-22,421,False,-1.0,Cancelled,772.55,5,5,1,11
C4618,Other,Teenager,Karachi,2024-02-24,2024-06-25,Burger King,Fast Food,2,970.41,Cash,24,2024-12-08,478,True,1.0,Delayed,1940.82,1,3,3,7
C3547,Male,Senior,Karachi,2023-10-06,2024-02-24,KFC,Italian,5,1229.12,Cash,17,2025-01-26,361,True,2.0,Delivered,6145.599999999999,2,2,5,9
C3402,Female,Adult,Karachi,2024-02-25,2024-08-22,Subway,Continental,1,646.95,Cash,23,2025-06-08,473,False,-1.0,Cancelled,646.95,4,3,1,8
C4292,Male,Adult,Karachi,2024-02-25,2024-10-15,Subway,Fast Food,5,1089.43,Card,37,2024-11-28,265,True,4.0,Delivered,5447.150000000001,1,4,5,10
C3824,Other,Adult,Karachi,2024-02-09,2024-02-25,KFC,Italian,2,951.54,Card,24,2025-08-02,101,False,3.0,Delivered,1903.08,5,3,3,11
C5240,Female,Adult,Karachi,2024-02-25,2024-08-28,Burger King,Italian,4,397.36,Wallet,25,2024-09-20,439,False,4.0,Delayed,1589.44,1,3,3,7
C5334,Other,Teenager,Karachi,2024-02-26,2025-01-26,Pizza Hut,Fast Food,3,1474.62,Wallet,41,2025-03-12,267,True,3.0,Delivered,4423.86,2,5,5,12
C1407,Female,Adult,Karachi,2024-02-26,2024-09-23,Subway,Chinese,2,283.32,Cash,30,2024-11-24,91,False,-1.0,Cancelled,566.64,1,3,1,5
C2968,Male,Senior,Karachi,2024-02-26,2024-10-04,KFC,Italian,5,268.8,Cash,5,2024-12-13,357,False,-1.0,Cancelled,1344.0,1,1,2,4
C2713,Female,Adult,Karachi,2024-02-27,2024-12-05,Pizza Hut,Dessert,1,399.92,Cash,48,2025-05-27,5,False,2.0,Delivered,399.92,3,5,1,9
C4789,Female,Adult,Karachi,2024-02-28,2024-02-28,Subway,Italian,3,843.85,Cash,34,2024-11-26,391,False,5.0,Delayed,2531.55,1,4,4,9
C4705,Male,Senior,Karachi,2024-02-29,2024-09-01,KFC,Dessert,3,505.66,Wallet,8,2024-10-07,354,True,1.0,Delivered,1516.98,1,1,3,5
C5364,Male,Adult,Karachi,2024-02-29,2024-08-04,Pizza Hut,Italian,4,1350.29,Wallet,44,2024-11-01,148,True,3.0,Delivered,5401.16,1,5,5,11
C4676,Other,Senior,Karachi,2024-02-29,2025-01-25,KFC,Chinese,3,697.93,Wallet,17,2025-02-20,89,True,4.0,Delivered,2093.79,2,2,3,7
C3429,Male,Teenager,Karachi,2024-03-02,2024-12-17,Subway,Italian,2,826.15,Card,29,2025-06-18,258,False,3.0,Delayed,1652.3,4,3,3,10
C1622,Other,Teenager,Karachi,2024-03-04,2025-04-24,Burger King,Dessert,4,636.18,Card,48,2025-06-13,458,False,-1.0,Cancelled,2544.72,4,5,4,13
C5430,Male,Senior,Karachi,2024-03-05,2024-11-07,Burger King,Dessert,4,564.96,Wallet,10,2025-03-20,339,False,-1.0,Cancelled,2259.84,2,1,3,6
C3591,Female,Adult,Karachi,2024-03-05,2025-04-04,KFC,Italian,3,879.03,Cash,22,2025-04-17,439,False,5.0,Delivered,2637.09,3,3,4,10
C1062,Male,Senior,Karachi,2024-03-05,2025-03-26,Pizza Hut,Dessert,2,199.56,Wallet,47,2025-05-28,442,False,3.0,Delivered,399.12,3,5,1,9
C5323,Other,Adult,Karachi,2024-03-05,2025-03-08,KFC,Chinese,3,1144.9,Card,28,2025-07-19,331,False,5.0,Delivered,3434.7000000000003,5,3,4,12
C2091,Male,Senior,Karachi,2024-01-04,2024-03-06,KFC,Dessert,3,944.9,Wallet,11,2025-06-06,152,True,-1.0,Cancelled,2834.7,4,1,4,9
C4139,Male,Adult,Karachi,2024-03-07,2024-04-21,McDonald's,Dessert,1,591.59,Card,7,2025-06-16,417,False,-1.0,Cancelled,591.59,4,1,1,6
