customer_id,gender,age,city,signup_date,order_date,restaurant_name,category,quantity,price,payment_method,order_frequency,last_order_date,loyalty_points,churned,rating,delivery_status,order_value,r_score,f_score,m_score,rfm_score
C3990,Other,Senior,Lahore,2023-11-23,2023-12-17,KFC,Dessert,1,181.42,Card,4,2024-09-29,133,False,-1.0,Cancelled,181.42,1,1,1,3
C1749,Female,Adult,Lahore,2023-08-23,2023-11-23,Subway,Chinese,5,1291.19,Card,33,2025-07-12,85,False,5.0,Delayed,6455.950000000001,4,4,5,13
C2472,Female,Adult,Lahore,2023-11-25,2024-12-26,Subway,Fast Food,1,716.43,Cash,28,2025-02-06,240,False,-1.0,Cancelled,716.43,2,3,1,6
C4028,Female,Senior,Lahore,2023-11-25,2025-01-25,McDonald's,Dessert,5,1338.5,Cash,2,2025-03-07,442,True,3.0,Delayed,6692.5,2,1,5,8
C3743,Male,Teenager,Lahore,2023-11-25,2024-11-05,Burger King,Fast Food,5,208.6,Wallet,19,2025-04-29,181,False,-1.0,Cancelled,1043.0,3,2,2,7
C2422,Other,Teenager,Lahore,2023-11-26,2024-05-27,McDonald's,Continental,5,1261.89,Card,27,2025-04-01,40,False,1.0,Delayed,6309.450000000001,2,3,5,10
C2483,Female,Adult,Lahore,2023-11-26,2024-06-30,McDonald's,Fast Food,4,519.17,Cash,7,2024-10-17,361,False,-1.0,Cancelled,2076.68,1,1,3,5
C2690,Female,Adult,Lahore,2023-11-26,2023-12-18,McDonald's,Chinese,2,870.26,Card,41,2025-08-13,104,False,-1.0,Cancelled,1740.52,5,5,3,13
C3976,Female,Senior,Lahore,2023-11-29,2024-09-23,Burger King,Chinese,2,817.75,Cash,9,2025-07-05,372,False,-1.0,Cancelled,1635.5,4,1,3,8
C4185,Female,Teenager,Lahore,2023-11-30,2025-04-11,Pizza Hut,Italian,4,1168.25,Card,48,2025-07-16,357,True,2.0,Delivered,4673.0,5,5,5,15
C2756,Female,Senior,Lahore,2023-10-26,2023-12-01,Subway,Chinese,4,664.03,Wallet,5,2024-12-03,141,False,4.0,Delivered,2656.12,1,1,4,6
C5130,Other,Senior,Lahore,2023-12-01,2024-02-18,McDonald's,Dessert,1,754.99,Wallet,48,2025-04-17,375,False,-1.0,Cancelled,754.99,3,5,1,9
C2131,Other,Adult,Lahore,2023-12-01,2023-12-28,Subway,Dessert,5,1265.89,Card,3,2025-04-30,243,False,1.0,Delivered,6329.450000000001,3,1,5,9
C2543,Female,Senior,Lahore,2023-12-01,2023-12-23,KFC,Dessert,5,1029.5,Cash,15,2025-07-13,139,True,1.0,Delayed,5147.5,4,2,5,11
C6337,Male,Senior,Lahore,2023-11-09,2023-12-02,KFC,Dessert,3,866.31,Card,22,2025-05-15,165,True,2.0,Delayed,2598.93,3,3,4,10
C1380,Other,Teenager,Lahore,2023-12-02,2024-05-22,Burger King,Chinese,4,1021.47,Card,6,2025-07-07,35,True,-1.0,Cancelled,4085.88,4,1,5,10
C5112,Other,Adult,Lahore,2023-12-03,2023-12-12,Subway,Dessert,5,149.78,Card,23,2025-06-15,482,True,-1.0,Cancelled,748.9,4,3,1,8
C5176,Male,Adult,Lahore,2023-12-03,2025-01-10,KFC,Italian,5,389.74,Card,6,2025-03-29,288,True,-1.0,Cancelled,1948.7,2,1,3,6
C3729,Other,Senior,Lahore,2023-12-03,2024-06-03,Pizza Hut,Dessert,4,1479.68,Card,29,2024-09-10,59,False,1.0,Delayed,5918.72,1,3,5,9
C2681,Female,Teenager,Lahore,2023-12-03,2024-03-02,Burger King,Fast Food,3,894.61,Card,5,2025-06-20,29,False,1.0,Delayed,2683.83,4,1,4,9
C1692,Other,Adult,Lahore,2023-12-04,2024-03-09,Subway,Dessert,3,221.52,Cash,38,2025-03-12,92,False,3.0,Delayed,664.5600000000001,2,4,1,7
C2676,Female,Teenager,Lahore,2023-12-04,2025-01-01,McDonald's,Chinese,4,922.51,Cash,34,2025-05-07,61,False,-1.0,Cancelled,3690.04,3,4,4,11
C3653,Male,Senior,Lahore,2023-12-04,2025-07-16,Burger King,Italian,3,235.82,Card,46,2025-07-24,222,True,-1.0,Cancelled,707.46,5,5,1,11
C4263,Other,Teenager,Lahore,2023-12-05,2024-08-28,Burger King,Fast Food,2,341.27,Wallet,23,2025-04-19,471,True,3.0,Delayed,682.54,3,3,1,7
C4906,Female,Adult,Lahore,2023-08-30,2023-12-05,KFC,Chinese,1,1429.2,Wallet,18,2025-04-26,15,True,2.0,Delivered,1429.2,3,2,2,7
C1705,Other,Senior,Lahore,2023-12-08,2024-12-08,Subway,Dessert,1,1024.15,Wallet,20,2024-12-10,93,False,4.0,Delayed,1024.15,1,2,2,5
C5520,Male,Adult,Lahore,2023-12-08,2025-08-05,McDonald's,Chinese,4,379.47,Wallet,36,2025-08-17,65,False,-1.0,Cancelled,1517.88,5,4,3,12
C1056,Female,Adult,Lahore,2023-11-27,2023-12-08,Burger King,Dessert,4,1025.55,Wallet,26,2024-09-30,393,False,-1.0,Cancelled,4102.2,1,3,5,9
C4162,Male,Adult,Lahore,2023-12-08,2024-06-04,Subway,Fast Food,4,456.41,Wallet,48,2024-10-08,317,True,-1.0,Cancelled,1825.64,1,5,3,9
C2159,Female,Senior,Lahore,2023-12-08,2024-04-20,Pizza Hut,Italian,2,344.6,Cash,48,2025-08-08,466,True,5.0,Delivered,689.2,5,5,1,11
C2647,Other,Adult,Lahore,2023-12-09,2024-02-22,McDonald's,Dessert,4,973.21,Cash,31,2025-04-09,314,True,2.0,Delivered,3892.84,3,4,4,11
C5688,Female,Senior,Lahore,2023-12-11,2024-07-10,Subway,Dessert,1,1247.88,Wallet,36,2024-09-06,465,False,2.0,Delayed,1247.88,1,4,2,7
C5269,Female,Adult,Lahore,2023-12-13,2025-07-10,Subway,Continental,1,764.38,Card,7,2025-07-23,314,False,2.0,Delivered,764.38,5,1,1,7
C4541,Other,Senior,Lahore,2023-12-13,2024-11-18,Subway,Dessert,1,1473.49,Wallet,48,2025-08-13,398,False,4.0,Delayed,1473.49,5,5,3,13
C2156,Other,Adult,Lahore,2023-12-13,2023-12-14,Burger King,Dessert,3,666.56,Wallet,33,2024-10-21,141,True,4.0,Delayed,1999.6799999999998,1,4,3,8
C1469,Other,Adult,Lahore,2023-12-14,2024-12-05,Burger King,Chinese,4,493.28,Cash,9,2025-04-19,276,False,1.0,Delivered,1973.12,3,1,3,7
C5144,Other,Teenager,Lahore,2023-12-15,2024-07-25,Pizza Hut,Dessert,2,607.51,Card,19,2025-03-09,88,False,-1.0,Cancelled,1215.02,2,2,2,6
C5436,Male,Senior,Lahore,2023-12-15,2025-01-30,KFC,Continental,5,640.33,Cash,44,2025-06-12,74,True,2.0,Delayed,3201.65,4,5,4,13
C6323,Other,Adult,Lahore,2023-12-15,2023-12-22,Subway,Chinese,5,1335.07,Wallet,49,2025-01-15,0,True,2.0,Delivered,6675.349999999999,1,5,5,11
C1773,Male,Teenager,Lahore,2023-12-15,2023-12-23,KFC,Fast Food,2,1081.15,Card,12,2025-08-18,141,False,5.0,Delivered,2162.3,5,2,3,10
C2593,Male,Adult,Lahore,2023-12-16,2024-10-01,McDonald's,Fast Food,1,588.86,Cash,31,2025-02-12,471,True,3.0,Delivered,588.86,2,4,1,7
C2432,Other,Senior,Lahore,2023-12-16,2024-08-13,Burger King,Chinese,5,567.93,Wallet,44,2024-12-24,342,False,-1.0,Cancelled,2839.6499999999996,1,5,4,10
C6822,Female,Teenager,Lahore,2023-12-17,2024-06-14,Pizza Hut,Continental,4,340.33,Cash,28,2024-12-11,433,False,4.0,Delivered,1361.32,1,3,2,6
C3993,Male,Teenager,Lahore,2023-10-22,2023-12-17,KFC,Chinese,3,1285.26,Cash,46,2025-04-05,225,True,4.0,Delayed,3855.7799999999997,3,5,4,12
C3592,Female,Senior,Lahore,2023-12-18,2024-07-30,Subway,Continental,3,431.04,Cash,44,2025-05-03,143,False,-1.0,Cancelled,1293.1200000000001,3,5,2,10
C6391,Female,Adult,Lahore,2023-12-03,2023-12-19,KFC,Chinese,2,707.06,Wallet,12,2025-04-15,217,False,-1.0,Cancelled,1414.12,3,2,2,7
C4276,Male,Teenager,Lahore,2023-12-19,2025-08-03,Pizza Hut,Dessert,1,194.63,Wallet,8,2025-08-15,302,True,-1.0,Cancelled,194.63,5,1,1,7
C6435,Female,Senior,Lahore,2023-12-19,2025-07-02,Burger King,Fast Food,5,241.36,Card,26,2025-07-17,321,True,-1.0,Cancelled,1206.8000000000002,5,3,2,10
C2946,Other,Adult,Lahore,2023-12-21,2025-03-14,Subway,Continental,3,567.24,Wallet,27,2025-04-29,197,False,-1.0,Cancelled,1701.72,3,3,3,9
C3562,Male,Adult,Lahore,2023-12-21,2024-02-11,KFC,Continental,1,784.64,Wallet,25,2025-07-21,31,False,-1.0,Cancelled,784.64,5,3,1,9
C6227,Other,Teenager,Lahore,2023-10-04,2023-12-21,Burger King,Continental,2,1237.08,Cash,26,2025-07-27,124,False,5.0,Delayed,2474.16,5,3,4,12
C5771,Other,Adult,Lahore,2023-12-22,2024-10-11,Burger King,Italian,2,1182.15,Wallet,37,2025-06-08,404,True,-1.0,Cancelled,2364.3,4,4,3,11
C3130,Other,Senior,Lahore,2023-10-20,2023-12-22,McDonald's,Italian,1,454.24,Wallet,15,2024-08-24,197,False,5.0,Delayed,454.24,1,2,1,4
C3577,Male,Senior,Lahore,2023-12-23,2024-02-29,Burger King,Chinese,3,600.63,Wallet,44,2025-05-04,310,False,4.0,Delivered,1801.8899999999999,3,5,3,11
C3785,Other,Senior,Lahore,2023-12-23,2024-10-01,Burger King,Italian,4,1403.53,Cash,11,2024-10-05,338,True,4.0,Delayed,5614.12,1,1,5,7
C3415,Female,Senior,Lahore,2023-12-23,2024-02-28,Pizza Hut,Fast Food,1,557.46,Cash,6,2025-08-20,498,False,2.0,Delivered,557.46,5,1,1,7
C6914,Other,Adult,Lahore,2023-10-03,2023-12-24,Subway,Italian,4,110.16,Cash,32,2024-08-26,412,True,-1.0,Cancelled,440.64,1,4,1,6
C3578,Female,Adult,Lahore,2023-12-24,2024-04-21,Pizza Hut,Italian,4,1035.57,Wallet,15,2025-08-13,297,False,2.0,Delayed,4142.28,5,2,5,12
C2642,Female,Teenager,Lahore,2023-12-24,2024-03-11,Subway,Dessert,2,385.99,Cash,17,2024-09-26,469,True,-1.0,Cancelled,771.98,1,2,1,4
C6298,Female,Adult,Lahore,2023-12-26,2025-06-06,Pizza Hut,Fast Food,5,779.39,Cash,7,2025-08-19,245,True,1.0,Delivered,3896.95,5,1,4,10
C3115,Male,Adult,Lahore,2023-12-26,2024-10-12,McDonald's,Dessert,1,586.24,Cash,42,2025-04-02,364,False,3.0,Delivered,586.24,3,5,1,9
C3289,Male,Teenager,Lahore,2023-12-27,2024-06-03,KFC,Italian,3,301.08,Wallet,16,2025-05-21,131,False,1.0,Delayed,903.24,3,2,2,7
C3735,Other,Teenager,Lahore,2023-12-29,2024-12-30,KFC,Dessert,1,1382.66,Cash,22,2025-07-08,102,True,3.0,Delayed,1382.66,4,3,2,9
C2441,Female,Senior,Lahore,2023-12-29,2024-05-28,McDonald's,Chinese,4,692.98,Cash,21,2024-10-10,153,False,5.0,Delivered,2771.92,1,3,4,8
C2783,Other,Senior,Lahore,2023-12-31,2024-08-18,Subway,Fast Food,4,1460.56,Card,35,2024-09-05,191,True,-1.0,Cancelled,5842.24,1,4,5,10
C5901,Female,Senior,Lahore,2023-12-31,2025-06-03,McDonald's,Dessert,4,543.86,Wallet,22,2025-07-21,3,True,1.0,Delivered,2175.44,5,3,3,11
C6221,Other,Senior,Lahore,2024-01-01,2024-01-23,Subway,Italian,4,244.14,Cash,13,2025-07-08,404,True,3.0,Delayed,976.56,4,2,2,8
C6738,Male,Senior,Lahore,2024-01-01,2024-08-27,KFC,Continental,2,889.63,Wallet,29,2024-09-25,105,False,2.0,Delivered,1779.26,1,3,3,7
C2436,Male,Senior,Lahore,2024-01-02,2024-04-05,Pizza Hut,Italian,4,620.15,Cash,48,2025-06-18,425,True,-1.0,Cancelled,2480.6,4,5,4,13
C4476,Male,Adult,Lahore,2023-12-29,2024-01-03,Burger King,Italian,5,1103.19,Cash,10,2025-03-12,443,True,1.0,Delivered,5515.950000000001,2,1,5,8
C5083,Other,Adult,Lahore,2023-12-12,2024-01-03,Burger King,Chinese,3,1185.23,Wallet,26,2025-02-02,70,True,3.0,Delivered,3555.69,2,3,4,9
C4294,Other,Adult,Lahore,2024-01-05,2024-05-28,Subway,Italian,3,1432.57,Card,17,2024-11-21,333,True,2.0,Delivered,4297.71,1,2,5,8
C4624,Other,Teenager,Lahore,2024-01-05,2024-03-31,Burger King,Fast Food,2,210.39,Card,44,2024-11-23,151,True,-1.0,Cancelled,420.78,1,5,1,7
C6234,Other,Senior,Lahore,2024-01-06,2024-11-24,Subway,Fast Food,2,1413.68,Card,12,2025-03-27,168,True,4.0,Delivered,2827.36,2,2,4,8
C5346,Female,Senior,Lahore,2024-01-07,2025-01-15,Pizza Hut,Fast Food,3,363.41,Cash,7,2025-03-21,309,False,-1.0,Cancelled,1090.23,2,1,2,5
C4528,Other,Senior,Lahore,2024-01-07,2025-01-19,Pizza Hut,Italian,2,808.44,Cash,44,2025-05-29,391,True,4.0,Delayed,1616.88,4,5,3,12
C5278,Other,Adult,Lahore,2023-09-12,2024-01-07,Subway,Italian,2,164.33,Card,24,2025-02-23,446,False,4.0,Delayed,328.66,2,3,1,6
C5962,Male,Senior,Lahore,2024-01-07,2025-02-16,Subway,Italian,2,488.25,Card,32,2025-05-01,422,True,3.0,Delivered,976.5,3,4,2,9
C3765,Other,Adult,Lahore,2024-01-08,2025-02-10,Pizza Hut,Italian,2,1377.72,Cash,16,2025-07-07,438,False,5.0,Delivered,2755.44,4,2,4,10
C1680,Male,Adult,Lahore,2024-01-09,2025-04-05,Pizza Hut,Fast Food,5,421.54,Wallet,18,2025-04-15,10,False,2.0,Delivered,2107.7000000000003,3,2,3,8
C6208,Female,Teenager,Lahore,2024-01-09,2024-12-25,KFC,Chinese,3,1034.83,Wallet,37,2025-01-18,405,False,1.0,Delivered,3104.49,2,4,4,10
C6544,Female,Adult,Lahore,2024-01-09,2025-06-13,McDonald's,Dessert,1,1012.8,Cash,38,2025-06-26,271,True,2.0,Delivered,1012.8,4,4,2,10
C1962,Female,Adult,Lahore,2024-01-09,2024-11-11,Pizza Hut,Continental,1,1234.2,Wallet,29,2025-01-13,346,True,-1.0,Cancelled,1234.2,1,3,2,6
C5221,Male,Senior,Lahore,2023-10-03,2024-01-10,McDonald's,Italian,3,1291.14,Card,7,2025-08-21,42,True,-1.0,Cancelled,3873.42,5,1,4,10
C3807,Male,Teenager,Lahore,2023-09-24,2024-01-11,KFC,Continental,5,705.33,Card,23,2024-10-24,433,False,-1.0,Cancelled,3526.65,1,3,4,8
C6784,Other,Teenager,Lahore,2024-01-11,2024-04-28,Pizza Hut,Italian,5,1040.05,Card,9,2025-08-01,153,False,-1.0,Cancelled,5200.25,5,1,5,11
C2766,Other,Adult,Lahore,2024-01-11,2025-03-01,McDonald's,Fast Food,5,808.44,Wallet,20,2025-04-07,34,True,-1.0,Cancelled,4042.2000000000003,3,2,5,10
C5888,Male,Teenager,Lahore,2024-01-15,2024-06-09,Pizza Hut,Continental,5,1406.04,Card,10,2024-09-08,276,False,3.0,Delivered,7030.2,1,1,5,7
C5164,Other,Adult,Lahore,2023-12-07,2024-01-15,Subway,Fast Food,1,161.59,Card,1,2025-04-23,47,False,4.0,Delivered,161.59,3,1,1,5
C2574,Male,Senior,Lahore,2024-01-15,2024-08-01,KFC,Chinese,4,1212.81,Card,25,2025-06-28,500,True,2.0,Delivered,4851.24,4,3,5,12
C3458,Other,Teenager,Lahore,2024-01-15,2024-11-26,Pizza Hut,Chinese,5,288.26,Wallet,46,2025-07-21,154,True,-1.0,Cancelled,1441.3,5,5,2,12
C6998,Male,Senior,Lahore,2024-01-15,2024-08-10,Burger King,Chinese,1,571.39,Wallet,42,2025-08-05,161,True,3.0,Delayed,571.39,5,5,1,11
C3303,Other,Adult,Lahore,2023-12-26,2024-01-16,Subway,Fast Food,1,1149.73,Card,19,2025-07-24,92,False,-1.0,Cancelled,1149.73,5,2,2,9
C4443,Male,Teenager,Lahore,2024-01-16,2024-05-15,McDonald's,Fast Food,3,288.78,Wallet,36,2025-02-25,265,False,-1.0,Cancelled,866.3399999999999,2,4,2,8
C1829,Male,Senior,Lahore,2024-01-17,2024-10-29,Pizza Hut,Continental,1,1389.84,Card,11,2025-04-07,242,True,-1.0,Cancelled,1389.84,3,1,2,6
C3905,Other,Teenager,Lahore,2024-01-17,2024-08-21,Pizza Hut,Continental,1,901.08,Cash,12,2025-06-30,202,False,3.0,Delivered,901.08,4,2,2,8
C2410,Male,Adult,Lahore,2024-01-18,2024-02-08,Burger King,Fast Food,1,838.79,Cash,25,2025-03-01,212,True,-1.0,Cancelled,838.79,2,3,1,6
C3885,Female,Adult,Lahore,2024-01-18,2025-01-01,McDonald's,Chinese,1,803.8,Card,45,2025-04-27,181,False,4.0,Delivered,803.8,3,5,1,9
C3459,Male,Senior,Lahore,2024-01-19,2024-04-26,Burger King,Italian,1,143.3,Cash,22,2024-10-11,168,False,-1.0,Cancelled,143.3,1,3,1,5
C3504,Female,Adult,Lahore,2024-01-19,2024-09-08,McDonald's,Chinese,2,1279.04,Cash,35,2025-03-26,116,False,1.0,Delivered,2558.08,2,4,4,10
C5206,Other,Adult,Lahore,2024-01-19,2024-02-12,McDonald's,Italian,5,1494.35,Cash,9,2025-04-25,61,False,4.0,Delivered,7471.75,3,1,5,9
C2304,Female,Adult,Lahore,2024-01-21,2024-12-30,McDonald's,Fast Food,5,774.31,Cash,41,2025-06-08,278,False,-1.0,Cancelled,3871.5499999999997,4,5,4,13
C3309,Male,Teenager,Lahore,2024-01-21,2024-09-30,KFC,Dessert,1,298.03,Cash,45,2024-12-13,81,True,1.0,Delivered,298.03,1,5,1,7
C3114,Other,Teenager,Lahore,2024-01-21,2024-05-07,KFC,Italian,3,1399.39,Cash,14,2024-12-22,311,False,4.0,Delayed,4198.17,1,2,5,8
C1350,Female,Adult,Lahore,2024-01-22,2024-09-02,Subway,Fast Food,1,135.58,Card,18,2025-04-26,358,True,3.0,Delivered,135.58,3,2,1,6
C2956,Male,Adult,Lahore,2024-01-22,2024-10-19,Burger King,Dessert,3,456.26,Cash,32,2024-12-13,365,False,-1.0,Cancelled,1368.78,1,4,2,7
C6131,Other,Teenager,Lahore,2024-01-22,2025-01-15,Pizza Hut,Chinese,1,1239.25,Card,23,2025-04-01,111,True,-1.0,Cancelled,1239.25,2,3,2,7
C2572,Female,Senior,Lahore,2024-01-23,2024-03-22,McDonald's,Chinese,1,265.79,Card,27,2024-11-16,128,True,-1.0,Cancelled,265.79,1,3,1,5
C3330,Female,Adult,Lahore,2024-01-25,2024-10-13,Subway,Italian,5,1345.32,Wallet,49,2024-12-25,270,True,-1.0,Cancelled,6726.599999999999,1,5,5,11
C2190,Male,Teenager,Lahore,2024-01-19,2024-01-26,KFC,Chinese,3,1331.21,Card,40,2024-10-19,469,True,1.0,Delayed,3993.63,1,4,5,10
C4603,Other,Senior,Lahore,2023-09-19,2024-01-26,Subway,Fast Food,5,400.08,Card,35,2025-06-21,20,False,1.0,Delivered,2000.3999999999999,4,4,3,11
C5262,Male,Senior,Lahore,2024-01-27,2024-12-27,Burger King,Fast Food,5,677.58,Card,32,2025-06-29,111,False,3.0,Delivered,3387.9,4,4,4,12
C1165,Male,Senior,Lahore,2024-01-27,2024-07-31,McDonald's,Continental,1,456.55,Cash,15,2024-12-18,222,True,5.0,Delivered,456.55,1,2,1,4
C1057,Male,Adult,Lahore,2023-09-23,2024-01-27,McDonald's,Fast Food,5,1188.1,Wallet,10,2024-10-07,349,True,-1.0,Cancelled,5940.5,1,1,5,7
C3505,Female,Teenager,Lahore,2024-01-28,2025-07-14,McDonald's,Continental,1,111.42,Cash,32,2025-08-06,47,True,1.0,Delivered,111.42,5,4,1,10
C5963,Female,Adult,Lahore,2024-01-28,2025-05-13,KFC,Dessert,5,1023.22,Wallet,24,2025-06-23,181,False,-1.0,Cancelled,5116.1,4,3,5,12
C5168,Male,Adult,Lahore,2023-08-26,2024-01-29,Subway,Fast Food,4,1335.08,Wallet,3,2025-04-26,94,True,4.0,Delayed,5340.32,3,1,5,9
C2155,Male,Teenager,Lahore,2024-01-29,2024-10-05,Burger King,Continental,3,1262.56,Card,34,2025-02-16,178,True,1.0,Delayed,3787.68,2,4,4,10
C1291,Female,Adult,Lahore,2023-11-16,2024-01-30,Pizza Hut,Continental,4,342.31,Wallet,46,2025-01-23,276,False,4.0,Delivered,1369.24,2,5,2,9
C2754,Female,Teenager,Lahore,2024-01-30,2024-11-04,Subway,Dessert,4,1330.87,Card,43,2025-07-22,128,True,5.0,Delivered,5323.48,5,5,5,15
C5212,Other,Senior,Lahore,2023-10-25,2024-01-30,KFC,Italian,4,1004.77,Wallet,36,2025-06-09,263,False,1.0,Delivered,4019.08,4,4,5,13
C5227,Male,Adult,Lahore,2024-02-03,2024-09-07,Subway,Italian,3,1061.61,Wallet,48,2025-01-08,410,True,1.0,Delivered,3184.83,1,5,4,10
C2017,Male,Senior,Lahore,2024-02-03,2024-12-10,Burger King,Italian,2,1021.84,Cash,12,2025-07-29,331,True,4.0,Delayed,2043.68,5,2,3,10
C1019,Female,Adult,Lahore,2023-12-27,2024-02-04,Burger King,Continental,2,811.11,Wallet,35,2024-10-13,202,True,3.0,Delayed,1622.22,1,4,3,8
C6895,Other,Adult,Lahore,2024-02-05,2024-02-27,KFC,Dessert,5,921.34,Wallet,26,2024-12-25,337,False,4.0,Delivered,4606.7,1,3,5,9
C5259,Male,Teenager,Lahore,2024-02-05,2024-12-22,McDonald's,Chinese,1,348.41,Cash,48,2025-07-24,120,True,-1.0,Cancelled,348.41,5,5,1,11
C2530,Male,Senior,Lahore,2023-10-12,2024-02-05,McDonald's,Chinese,3,366.28,Wallet,13,2025-05-01,234,True,-1.0,Cancelled,1098.84,3,2,2,7
C3988,Female,Adult,Lahore,2024-02-06,2024-07-13,Subway,Continental,2,880.6,Cash,22,2024-10-12,215,False,5.0,Delayed,1761.2,1,3,3,7
C5232,Female,Senior,Lahore,2024-02-08,2024-07-22,Burger King,Fast Food,1,730.76,Wallet,34,2024-10-15,479,False,-1.0,Cancelled,730.76,1,4,1,6
C4943,Other,Adult,Lahore,2024-02-09,2025-01-17,KFC,Dessert,3,948.43,Wallet,44,2025-06-08,51,True,2.0,Delivered,2845.29,4,5,4,13
C5698,Other,Teenager,Lahore,2024-02-12,2024-07-11,McDonald's,Dessert,5,289.61,Cash,7,2025-06-18,116,True,3.0,Delayed,1448.0500000000002,4,1,3,8
C4256,Male,Teenager,Lahore,2024-02-12,2024-09-27,KFC,Italian,2,967.79,Cash,41,2024-10-11,412,True,-1.0,Cancelled,1935.58,1,5,3,9
C4480,Male,Adult,Lahore,2024-02-14,2024-08-23,KFC,Dessert,1,291.03,Wallet,42,2025-06-25,205,True,4.0,Delayed,291.03,4,5,1,10
C1199,Other,Teenager,Lahore,2024-02-15,2024-08-10,Subway,Chinese,4,347.46,Wallet,37,2024-11-26,74,True,3.0,Delivered,1389.84,1,4,2,7
C1719,Male,Teenager,Lahore,2024-02-16,2024-12-24,KFC,Italian,5,848.34,Card,12,2025-06-20,283,True,3.0,Delayed,4241.7,4,2,5,11
C4744,Other,Teenager,Lahore,2024-02-02,2024-02-18,Pizza Hut,Chinese,5,995.46,Wallet,8,2025-03-13,112,True,3.0,Delivered,4977.3,2,1,5,8
C2784,Male,Adult,Lahore,2024-02-18,2025-06-25,KFC,Dessert,3,643.9,Card,15,2025-08-18,310,True,5.0,Delivered,1931.6999999999998,5,2,3,10
C6191,Other,Teenager,Lahore,2024-02-18,2024-12-03,Burger King,Continental,5,596.16,Wallet,49,2024-12-14,136,True,-1.0,Cancelled,2980.7999999999997,1,5,4,10
C4682,Male,Senior,Lahore,2024-02-18,2024-07-29,KFC,Fast Food,3,486.63,Cash,49,2024-12-28,94,True,1.0,Delayed,1459.8899999999999,1,5,3,9
C4325,Female,Senior,Lahore,2024-02-19,2025-07-01,Pizza Hut,Italian,2,962.39,Wallet,1,2025-08-14,273,False,-1.0,Cancelled,1924.78,5,1,3,9
C3927,Female,Senior,Lahore,2024-02-20,2024-09-11,Burger King,Chinese,2,793.77,Wallet,19,2024-09-17,56,True,5.0,Delayed,1587.54,1,2,3,6
C4854,Female,Teenager,Lahore,2024-02-20,2024-10-26,Pizza Hut,Chinese,3,599.97,Wallet,33,2025-02-04,320,False,4.0,Delivered,1799.91,2,4,3,9
C4570,Female,Adult,Lahore,2024-02-21,2024-04-14,Subway,Dessert,1,342.45,Card,11,2025-03-28,164,False,4.0,Delayed,342.45,2,1,1,4
C6816,Male,Teenager,Lahore,2024-01-10,2024-02-21,McDonald's,Continental,1,546.03,Cash,41,2025-01-15,478,False,4.0,Delayed,546.03,1,5,1,7
C4771,Female,Teenager,Lahore,2024-02-21,2025-04-30,KFC,Continental,2,276.6,Card,7,2025-06-28,85,False,3.0,Delayed,553.2,4,1,1,6
C4827,Male,Teenager,Lahore,2024-02-21,2024-11-28,Subway,Fast Food,1,218.31,Wallet,20,2025-08-09,84,True,4.0,Delivered,218.31,5,2,1,8
C3634,Female,Senior,Lahore,2024-02-23,2025-01-26,Subway,Fast Food,2,284.58,Cash,49,2025-05-21,38,True,2.0,Delayed,569.16,3,5,1,9
C3805,Female,Senior,Lahore,2024-02-23,2024-11-11,McDonald's,Fast Food,3,166.57,Card,14,2024-12-13,18,False,5.0,Delayed,499.71,1,2,1,4
C1161,Other,Senior,Lahore,2024-02-23,2025-03-20,Subway,Italian,3,1389.12,Wallet,44,2025-03-26,144,True,1.0,Delayed,4167.36,2,5,5,12
C5568,Other,Adult,Lahore,2024-02-25,2024-08-13,KFC,Chinese,1,445.08,Cash,41,2024-09-02,453,False,2.0,Delivered,445.08,1,5,1,7
C1148,Female,Adult,Lahore,2023-11-03,2024-02-25,Burger King,Dessert,4,969.25,Wallet,32,2025-02-26,290,False,-1.0,Cancelled,3877.0,2,4,4,10
C6217,Female,Senior,Lahore,2023-11-25,2024-02-26,KFC,Chinese,2,406.51,Cash,40,2024-12-29,431,True,3.0,Delivered,813.02,1,4,1,6
C1456,Female,Teenager,Lahore,2024-02-27,2024-09-25,Pizza Hut,Chinese,3,1034.14,Cash,34,2024-11-20,12,False,-1.0,Cancelled,3102.42,1,4,4,9
C1684,Other,Senior,Lahore,2024-02-07,2024-02-27,McDonald's,Continental,2,678.96,Card,44,2024-12-26,310,False,5.0,Delivered,1357.92,1,5,2,8
C2042,Other,Teenager,Lahore,2024-02-27,2024-04-04,Burger King,Dessert,3,1292.95,Wallet,28,2025-06-10,51,False,4.0,Delayed,3878.8500000000004,4,3,4,11
C2176,Male,Teenager,Lahore,2024-02-27,2024-12-10,Burger King,Fast Food,4,122.41,Wallet,40,2025-02-07,15,True,-1.0,Cancelled,489.64,2,4,1,7
C1785,Female,Adult,Lahore,2023-10-01,2024-02-29,Burger King,Chinese,1,1225.02,Cash,14,2024-08-26,484,False,3.0,Delivered,1225.02,1,2,2,5
C2533,Other,Senior,Lahore,2023-11-19,2024-02-29,Subway,Fast Food,4,326.98,Card,17,2025-06-11,47,False,3.0,Delayed,1307.92,4,2,2,8
C3710,Female,Teenager,Lahore,2024-03-01,2024-06-12,Pizza Hut,Chinese,4,787.43,Wallet,28,2024-12-23,17,True,-1.0,Cancelled,3149.72,1,3,4,8
C5352,Other,Teenager,Lahore,2024-03-01,2025-03-16,McDonald's,Chinese,2,496.55,Wallet,1,2025-07-06,224,False,5.0,Delayed,993.1,4,1,2,7
