customer_id,gender,age,city,signup_date,order_date,restaurant_name,category,quantity,price,payment_method,order_frequency,last_order_date,loyalty_points,churned,rating,delivery_status,order_value,r_score,f_score,m_score,rfm_score
C6949,Male,Adult,Peshawar,2023-11-29,2024-10-09,McDonald's,Fast Food,2,1253.99,Wallet,47,2024-10-27,307,True,-1.0,Cancelled,2507.98,1,5,4,10
C4248,Male,Teenager,Peshawar,2023-12-02,2024-11-13,McDonald's,Dessert,1,690.62,Wallet,36,2025-04-21,352,True,5.0,Delayed,690.62,3,4,1,8
C1376,Female,Senior,Peshawar,2023-12-02,2025-02-07,KFC,Dessert,1,1286.78,Card,14,2025-08-03,382,True,3.0,Delayed,1286.78,5,2,2,9
C2177,Male,Teenager,Peshawar,2023-09-23,2023-12-02,Pizza Hut,Chinese,2,1356.06,Wallet,14,2025-06-14,436,False,-1.0,Cancelled,2712.12,4,2,4,10
C4679,Male,Senior,Peshawar,2023-12-03,2025-03-23,Pizza Hut,Chinese,4,1397.34,Cash,10,2025-04-16,208,True,3.0,Delayed,5589.36,3,1,5,9
C4625,Female,Adult,Peshawar,2023-12-03,2025-04-29,Pizza Hut,Chinese,1,531.32,Card,38,2025-05-15,17,False,4.0,Delayed,531.32,3,4,1,8
C6747,Other,Adult,Peshawar,2023-11-16,2023-12-03,KFC,Continental,4,1221.1,Wallet,48,2025-01-31,289,False,-1.0,Cancelled,4884.4,2,5,5,12
C4583,Other,Senior,Peshawar,2023-12-04,2024-09-04,KFC,Chinese,2,1207.81,Card,20,2025-02-28,217,True,4.0,Delayed,2415.62,2,2,3,7
C4190,Male,Adult,Peshawar,2023-12-04,2025-01-28,Pizza Hut,Continental,5,1028.29,Cash,31,2025-07-08,52,False,-1.0,Cancelled,5141.45,4,4,5,13
C4931,Male,Senior,Peshawar,2023-12-04,2024-10-24,Pizza Hut,Chinese,2,693.55,Card,50,2025-07-19,356,True,2.0,Delivered,1387.1,5,5,2,12
C4945,Male,Teenager,Peshawar,2023-12-06,2024-09-26,Pizza Hut,Dessert,4,710.18,Wallet,10,2025-07-03,332,False,3.0,Delayed,2840.72,4,1,4,9
C2696,Other,Teenager,Peshawar,2023-12-06,2025-04-26,Subway,Italian,3,1483.1,Card,47,2025-07-08,255,False,1.0,Delivered,4449.299999999999,4,5,5,14
C1482,Male,Teenager,Peshawar,2023-09-26,2023-12-07,McDonald's,Continental,3,1191.54,Wallet,11,2024-12-21,71,False,3.0,Delayed,3574.62,1,1,4,6
C1567,Other,Senior,Peshawar,2023-12-07,2025-01-30,Subway,Italian,1,1238.38,Cash,6,2025-08-11,302,True,3.0,Delivered,1238.38,5,1,2,8
C5655,Other,Senior,Peshawar,2023-12-07,2025-03-13,McDonald's,Fast Food,5,1318.63,Cash,48,2025-03-26,1,False,-1.0,Cancelled,6593.150000000001,2,5,5,12
C6672,Female,Teenager,Peshawar,2023-12-08,2024-03-14,Pizza Hut,Italian,5,887.7,Cash,2,2024-12-17,438,True,1.0,Delivered,4438.5,1,1,5,7
C3597,Other,Adult,Peshawar,2023-11-19,2023-12-08,Burger King,Dessert,3,101.75,Cash,43,2025-01-29,140,False,-1.0,Cancelled,305.25,2,5,1,8
C1746,Female,Senior,Peshawar,2023-12-09,2024-12-30,McDonald's,Continental,1,437.22,Wallet,48,2025-06-04,88,False,-1.0,Cancelled,437.22,4,5,1,10
C2811,Female,Senior,Peshawar,2023-12-11,2024-06-20,Subway,Dessert,5,903.75,Wallet,26,2024-12-23,270,False,-1.0,Cancelled,4518.75,1,3,5,9
C4653,Male,Senior,Peshawar,2023-11-02,2023-12-11,McDonald's,Chinese,2,738.11,Cash,18,2025-05-04,52,False,4.0,Delayed,1476.22,3,2,3,8
C6082,Female,Senior,Peshawar,2023-12-11,2024-08-09,Subway,Chinese,5,706.37,Wallet,39,2025-01-16,431,True,2.0,Delivered,3531.85,2,4,4,10
C4921,Other,Teenager,Peshawar,2023-12-12,2025-02-08,Pizza Hut,Dessert,1,536.5,Card,24,2025-06-06,494,False,-1.0,Cancelled,536.5,4,3,1,8
C2172,Male,Teenager,Peshawar,2023-12-12,2023-12-25,Pizza Hut,Italian,2,221.28,Cash,19,2024-11-10,13,True,4.0,Delivered,442.56,1,2,1,4
C5198,Male,Senior,Peshawar,2023-12-12,2025-01-21,Pizza Hut,Dessert,5,914.7,Wallet,47,2025-02-05,378,False,-1.0,Cancelled,4573.5,2,5,5,12
C3890,Female,Teenager,Peshawar,2023-09-25,2023-12-12,Subway,Italian,3,1302.78,Cash,21,2025-06-27,238,False,1.0,Delayed,3908.34,4,3,4,11
C1029,Male,Senior,Peshawar,2023-12-12,2024-05-08,KFC,Chinese,4,676.24,Card,42,2025-04-25,109,True,-1.0,Cancelled,2704.96,3,5,4,12
C6459,Female,Senior,Peshawar,2023-12-12,2024-01-02,Burger King,Chinese,4,960.55,Cash,19,2025-06-20,67,True,5.0,Delayed,3842.2,4,2,4,10
C2883,Other,Adult,Peshawar,2023-12-13,2024-10-26,McDonald's,Chinese,3,263.85,Card,31,2025-04-16,491,True,-1.0,Cancelled,791.5500000000001,3,4,1,8
C3857,Male,Senior,Peshawar,2023-12-14,2024-12-03,McDonald's,Italian,3,1011.6,Wallet,24,2025-04-09,423,False,3.0,Delivered,3034.8,3,3,4,10
C5915,Male,Adult,Peshawar,2023-12-17,2024-12-28,KFC,Dessert,4,1189.61,Cash,33,2025-02-11,461,False,4.0,Delayed,4758.44,2,4,5,11
C6374,Male,Senior,Peshawar,2023-12-18,2024-10-09,KFC,Italian,4,394.67,Card,11,2025-06-12,253,False,-1.0,Cancelled,1578.68,4,1,3,8
C6868,Female,Teenager,Peshawar,2023-12-18,2024-11-04,Pizza Hut,Continental,5,140.43,Card,8,2024-12-10,8,False,2.0,Delivered,702.1500000000001,1,1,1,3
C3436,Other,Senior,Peshawar,2023-12-19,2024-06-28,KFC,Continental,4,999.02,Wallet,13,2024-09-15,58,False,2.0,Delivered,3996.08,1,2,5,8
C1341,Other,Teenager,Peshawar,2023-09-12,2023-12-20,Burger King,Continental,3,909.53,Wallet,29,2024-11-27,337,False,-1.0,Cancelled,2728.59,1,3,4,8
C2153,Female,Teenager,Peshawar,2023-12-20,2024-04-26,Burger King,Chinese,1,1163.85,Card,4,2024-09-16,77,True,3.0,Delayed,1163.85,1,1,2,4
C2517,Male,Adult,Peshawar,2023-12-20,2025-01-16,Burger King,Chinese,4,1245.88,Card,12,2025-08-16,123,True,1.0,Delivered,4983.52,5,2,5,12
C3898,Female,Teenager,Peshawar,2023-12-22,2024-05-17,Pizza Hut,Dessert,3,271.58,Wallet,24,2025-05-02,263,True,3.0,Delayed,814.74,3,3,1,7
C2976,Female,Teenager,Peshawar,2023-12-22,2025-06-29,McDonald's,Italian,3,1078.17,Cash,37,2025-08-08,178,True,3.0,Delivered,3234.51,5,4,4,13
C3411,Male,Adult,Peshawar,2023-12-23,2024-02-04,Subway,Continental,4,705.64,Cash,35,2025-06-22,161,True,4.0,Delayed,2822.56,4,4,4,12
C6053,Other,Adult,Peshawar,2023-12-23,2025-05-22,Burger King,Dessert,5,899.38,Card,21,2025-06-02,301,False,2.0,Delivered,4496.9,4,3,5,12
C6576,Female,Teenager,Peshawar,2023-09-28,2023-12-24,Subway,Fast Food,5,923.56,Cash,30,2025-04-17,473,False,4.0,Delayed,4617.799999999999,3,3,5,11
C4737,Male,Senior,Peshawar,2023-12-24,2024-12-01,Pizza Hut,Fast Food,3,1036.99,Wallet,42,2025-05-06,87,False,-1.0,Cancelled,3110.9700000000003,3,5,4,12
C4143,Other,Adult,Peshawar,2023-12-25,2024-09-06,Subway,Dessert,5,748.46,Cash,37,2025-06-20,373,False,2.0,Delivered,3742.3,4,4,4,12
C3711,Other,Adult,Peshawar,2023-12-25,2024-10-13,KFC,Dessert,4,477.1,Cash,13,2025-08-05,453,True,5.0,Delivered,1908.4,5,2,3,10
C3205,Other,Senior,Peshawar,2023-12-25,2024-03-24,Burger King,Chinese,2,563.71,Wallet,33,2025-02-27,222,False,2.0,Delayed,1127.42,2,4,2,8
C6750,Female,Adult,Peshawar,2023-12-25,2024-01-28,KFC,Chinese,5,1337.62,Cash,43,2025-04-07,55,True,-1.0,Cancelled,6688.099999999999,3,5,5,13
C1610,Other,Adult,Peshawar,2023-12-25,2024-07-24,Burger King,Dessert,1,655.19,Card,12,2024-10-30,159,False,5.0,Delivered,655.19,1,2,1,4
C6571,Male,Senior,Peshawar,2023-12-26,2024-11-26,KFC,Chinese,5,1112.56,Card,4,2025-04-25,364,True,-1.0,Cancelled,5562.799999999999,3,1,5,9
C3700,Other,Teenager,Peshawar,2023-12-27,2025-05-26,Burger King,Chinese,3,816.56,Card,15,2025-06-06,93,False,2.0,Delivered,2449.68,4,2,4,10
C6396,Female,Senior,Peshawar,2023-12-27,2024-08-29,Subway,Dessert,5,732.9,Cash,8,2024-11-05,410,False,5.0,Delivered,3664.5,1,1,4,6
C5038,Female,Teenager,Peshawar,2023-12-27,2025-01-05,Burger King,Chinese,5,1051.9,Cash,15,2025-03-19,237,False,4.0,Delayed,5259.5,2,2,5,9
C6207,Female,Senior,Peshawar,2023-12-28,2024-04-11,Burger King,Italian,2,548.12,Cash,41,2025-03-26,60,False,3.0,Delivered,1096.24,2,5,2,9
C6551,Female,Senior,Peshawar,2023-12-28,2024-10-08,Pizza Hut,Fast Food,4,528.08,Wallet,11,2025-08-13,484,False,5.0,Delivered,2112.32,5,1,3,9
C1620,Female,Teenager,Peshawar,2023-12-28,2024-10-27,Burger King,Dessert,3,1015.17,Cash,16,2025-03-07,288,True,3.0,Delivered,3045.5099999999998,2,2,4,8
C1073,Female,Teenager,Peshawar,2023-11-19,2023-12-29,Pizza Hut,Fast Food,3,795.32,Cash,16,2025-03-20,443,True,2.0,Delivered,2385.96,2,2,3,7
C4360,Male,Adult,Peshawar,2023-12-31,2024-03-13,Subway,Chinese,4,1000.84,Card,7,2025-01-25,76,True,1.0,Delivered,4003.36,2,1,5,8
C3472,Other,Senior,Peshawar,2024-01-01,2024-01-01,Burger King,Fast Food,2,1054.88,Card,24,2025-08-11,404,False,4.0,Delivered,2109.76,5,3,3,11
C3740,Male,Adult,Peshawar,2023-12-26,2024-01-01,KFC,Fast Food,2,917.11,Cash,12,2024-10-06,331,False,1.0,Delayed,1834.22,1,2,3,6
C2988,Other,Adult,Peshawar,2024-01-01,2024-11-11,Subway,Chinese,5,387.58,Card,17,2025-04-15,65,False,3.0,Delayed,1937.8999999999999,3,2,3,8
C2428,Female,Adult,Peshawar,2023-10-16,2024-01-02,Pizza Hut,Fast Food,2,1018.97,Card,25,2024-09-05,37,False,5.0,Delayed,2037.94,1,3,3,7
C2885,Other,Senior,Peshawar,2023-11-30,2024-01-02,Pizza Hut,Fast Food,4,443.55,Cash,23,2025-02-25,176,True,4.0,Delivered,1774.2,2,3,3,8
C6971,Male,Senior,Peshawar,2024-01-02,2024-02-21,Burger King,Italian,5,1021.33,Wallet,45,2025-06-23,271,False,-1.0,Cancelled,5106.650000000001,4,5,5,14
C3552,Female,Adult,Peshawar,2024-01-03,2024-01-15,McDonald's,Dessert,1,428.86,Wallet,31,2024-10-21,246,False,2.0,Delivered,428.86,1,4,1,6
C6124,Male,Adult,Peshawar,2024-01-04,2024-04-30,Burger King,Continental,5,939.58,Card,33,2025-02-10,129,True,-1.0,Cancelled,4697.900000000001,2,4,5,11
C3478,Male,Teenager,Peshawar,2024-01-05,2024-05-08,Burger King,Italian,3,747.58,Wallet,16,2024-10-09,290,False,3.0,Delivered,2242.7400000000002,1,2,3,6
C4108,Female,Teenager,Peshawar,2024-01-05,2025-02-23,Pizza Hut,Continental,1,350.81,Wallet,19,2025-08-18,4,False,-1.0,Cancelled,350.81,5,2,1,8
C3774,Other,Adult,Peshawar,2024-01-05,2024-02-27,Subway,Italian,1,404.66,Cash,19,2025-08-11,348,True,1.0,Delayed,404.66,5,2,1,8
C3233,Other,Teenager,Peshawar,2024-01-05,2024-05-16,KFC,Dessert,2,195.78,Card,15,2024-10-24,235,True,-1.0,Cancelled,391.56,1,2,1,4
C2649,Other,Adult,Peshawar,2023-11-30,2024-01-06,Subway,Italian,5,1061.38,Card,25,2025-02-01,15,False,5.0,Delivered,5306.900000000001,2,3,5,10
C4122,Male,Adult,Peshawar,2024-01-07,2024-10-09,KFC,Continental,3,726.33,Card,35,2025-08-02,174,True,1.0,Delivered,2178.9900000000002,5,4,3,12
C6752,Other,Senior,Peshawar,2024-01-07,2024-09-30,Pizza Hut,Dessert,5,644.06,Cash,2,2025-02-03,221,False,-1.0,Cancelled,3220.2999999999997,2,1,4,7
C3801,Female,Teenager,Peshawar,2024-01-09,2024-09-05,Burger King,Dessert,2,351.29,Cash,31,2025-04-12,167,True,2.0,Delivered,702.58,3,4,1,8
C6953,Male,Teenager,Peshawar,2024-01-10,2025-04-22,McDonald's,Italian,3,633.07,Card,29,2025-04-29,171,False,3.0,Delivered,1899.21,3,3,3,9
C5271,Other,Senior,Peshawar,2024-01-10,2025-05-07,KFC,Italian,3,856.63,Card,21,2025-06-20,294,True,2.0,Delivered,2569.89,4,3,4,11
C2974,Male,Teenager,Peshawar,2024-01-11,2025-01-01,Pizza Hut,Chinese,5,1381.47,Wallet,10,2025-03-22,157,False,1.0,Delayed,6907.35,2,1,5,8
C2714,Other,Teenager,Peshawar,2024-01-13,2024-05-17,McDonald's,Fast Food,4,1101.54,Wallet,19,2025-03-03,381,False,3.0,Delayed,4406.16,2,2,5,9
C6859,Other,Senior,Peshawar,2023-10-23,2024-01-13,KFC,Continental,3,278.25,Wallet,44,2025-02-08,315,True,-1.0,Cancelled,834.75,2,5,1,8
C3820,Other,Senior,Peshawar,2024-01-13,2024-05-22,Pizza Hut,Dessert,4,1433.82,Wallet,7,2024-10-10,36,True,5.0,Delivered,5735.28,1,1,5,7
C2291,Other,Senior,Peshawar,2023-12-16,2024-01-14,Subway,Continental,2,161.41,Wallet,20,2025-01-28,471,True,-1.0,Cancelled,322.82,2,2,1,5
C1409,Other,Senior,Peshawar,2023-10-03,2024-01-14,KFC,Fast Food,2,386.68,Cash,32,2024-12-25,95,True,-1.0,Cancelled,773.36,1,4,1,6
C4279,Male,Adult,Peshawar,2024-01-15,2024-08-19,KFC,Fast Food,4,1395.31,Wallet,35,2025-03-14,332,False,-1.0,Cancelled,5581.24,2,4,5,11
C2924,Other,Teenager,Peshawar,2024-01-10,2024-01-15,McDonald's,Continental,4,624.52,Cash,50,2024-10-12,343,True,-1.0,Cancelled,2498.08,1,5,4,10
C2049,Male,Adult,Peshawar,2024-01-15,2025-04-17,KFC,Dessert,2,1392.86,Card,29,2025-07-13,403,False,-1.0,Cancelled,2785.72,4,3,4,11
C5994,Male,Teenager,Peshawar,2024-01-15,2024-08-20,Pizza Hut,Chinese,5,617.21,Card,10,2024-12-16,324,True,-1.0,Cancelled,3086.05,1,1,4,6
C5510,Female,Senior,Peshawar,2024-01-16,2024-08-27,McDonald's,Dessert,3,796.75,Wallet,3,2025-04-20,19,False,1.0,Delivered,2390.25,3,1,3,7
C1862,Male,Senior,Peshawar,2024-01-16,2024-07-28,Subway,Italian,3,145.8,Cash,30,2024-11-13,395,True,3.0,Delayed,437.40000000000003,1,3,1,5
C5499,Female,Adult,Peshawar,2024-01-16,2025-02-05,McDonald's,Continental,3,317.93,Wallet,44,2025-07-26,476,False,1.0,Delivered,953.79,5,5,2,12
C6219,Male,Senior,Peshawar,2024-01-17,2024-06-14,McDonald's,Italian,5,356.17,Card,2,2024-12-20,8,True,-1.0,Cancelled,1780.8500000000001,1,1,3,5
C4257,Female,Senior,Peshawar,2024-01-17,2024-05-03,McDonald's,Continental,1,1183.92,Cash,44,2025-03-19,174,True,4.0,Delayed,1183.92,2,5,2,9
C5044,Male,Teenager,Peshawar,2024-01-18,2024-07-18,Burger King,Italian,2,1487.37,Cash,50,2024-09-19,227,False,3.0,Delivered,2974.74,1,5,4,10
C2392,Male,Adult,Peshawar,2024-01-18,2024-08-15,Burger King,Italian,2,292.54,Card,14,2024-12-17,299,True,-1.0,Cancelled,585.08,1,2,1,4
C2437,Other,Senior,Peshawar,2024-01-19,2025-04-09,Pizza Hut,Chinese,2,798.09,Wallet,40,2025-05-25,406,False,5.0,Delayed,1596.18,3,4,3,10
C6855,Female,Adult,Peshawar,2024-01-20,2024-03-23,Subway,Italian,4,694.79,Card,48,2024-10-02,50,False,4.0,Delivered,2779.16,1,5,4,10
C5961,Other,Teenager,Peshawar,2023-10-19,2024-01-20,Subway,Chinese,3,160.49,Cash,28,2024-12-15,109,True,5.0,Delayed,481.47,1,3,1,5
C4742,Other,Teenager,Peshawar,2024-01-20,2024-09-08,Subway,Italian,3,952.05,Card,36,2025-06-19,382,False,5.0,Delayed,2856.1499999999996,4,4,4,12
C2479,Other,Teenager,Peshawar,2024-01-22,2025-02-18,KFC,Fast Food,1,1261.54,Wallet,27,2025-03-22,296,False,4.0,Delivered,1261.54,2,3,2,7
C2390,Male,Adult,Peshawar,2023-09-06,2024-01-22,Pizza Hut,Fast Food,4,1013.39,Card,28,2024-11-06,457,False,-1.0,Cancelled,4053.56,1,3,5,9
C3932,Other,Teenager,Peshawar,2023-10-31,2024-01-23,Subway,Fast Food,3,776.94,Cash,29,2024-10-10,443,True,5.0,Delivered,2330.82,1,3,3,7
C2933,Other,Teenager,Peshawar,2024-01-23,2025-04-11,Burger King,Chinese,5,1466.08,Wallet,45,2025-05-18,336,True,5.0,Delivered,7330.4,3,5,5,13
C3623,Female,Adult,Peshawar,2023-09-13,2024-01-24,KFC,Continental,5,364.45,Wallet,10,2025-02-05,339,True,1.0,Delivered,1822.25,2,1,3,6
C4857,Female,Senior,Peshawar,2024-01-25,2024-11-30,Burger King,Italian,3,1195.09,Wallet,49,2025-06-09,82,True,-1.0,Cancelled,3585.2699999999995,4,5,4,13
C3417,Male,Senior,Peshawar,2024-01-25,2024-09-19,Burger King,Dessert,1,378.48,Cash,21,2024-10-17,80,False,3.0,Delayed,378.48,1,3,1,5
C4017,Male,Senior,Peshawar,2024-01-26,2024-07-24,Pizza Hut,Chinese,1,1075.73,Wallet,33,2025-01-24,155,True,1.0,Delivered,1075.73,2,4,2,8
C1979,Other,Teenager,Peshawar,2023-11-15,2024-01-26,McDonald's,Continental,4,793.48,Cash,8,2024-11-26,58,False,4.0,Delayed,3173.92,1,1,4,6
C6054,Other,Teenager,Peshawar,2023-11-15,2024-01-26,KFC,Fast Food,2,840.56,Wallet,33,2025-06-19,274,True,1.0,Delayed,1681.12,4,4,3,11
C2599,Female,Senior,Peshawar,2024-01-30,2024-08-22,Subway,Fast Food,3,907.98,Card,23,2025-05-13,302,False,-1.0,Cancelled,2723.94,3,3,4,10
C6160,Female,Adult,Peshawar,2024-01-31,2024-06-22,McDonald's,Fast Food,4,1427.37,Card,47,2025-05-26,384,False,-1.0,Cancelled,5709.48,3,5,5,13
C3401,Other,Senior,Peshawar,2024-01-31,2025-04-07,McDonald's,Fast Food,5,1482.22,Card,28,2025-05-16,238,False,1.0,Delayed,7411.1,3,3,5,11
C1766,Male,Teenager,Peshawar,2024-02-01,2024-08-15,KFC,Chinese,3,870.23,Cash,40,2024-09-25,305,False,2.0,Delivered,2610.69,1,4,4,9
C2007,Other,Adult,Peshawar,2024-02-01,2024-10-09,Subway,Italian,5,1478.69,Cash,21,2025-07-21,391,False,1.0,Delivered,7393.450000000001,5,3,5,13
C1136,Other,Senior,Peshawar,2024-02-02,2024-03-18,KFC,Chinese,5,1149.89,Wallet,19,2024-09-03,351,False,-1.0,Cancelled,5749.450000000001,1,2,5,8
C4912,Other,Teenager,Peshawar,2024-02-02,2024-04-06,Burger King,Italian,3,487.56,Wallet,7,2025-03-18,396,True,3.0,Delayed,1462.68,2,1,3,6
C1671,Male,Teenager,Peshawar,2024-02-03,2025-02-08,Subway,Dessert,2,1046.99,Cash,41,2025-04-05,467,False,1.0,Delayed,2093.98,3,5,3,11
C1761,Male,Adult,Peshawar,2024-02-05,2024-11-01,Subway,Dessert,1,961.38,Card,1,2025-06-15,146,True,-1.0,Cancelled,961.38,4,1,2,7
C3327,Other,Teenager,Peshawar,2024-02-05,2024-12-12,Burger King,Dessert,1,1480.59,Card,40,2025-03-26,250,False,5.0,Delayed,1480.59,2,4,3,9
C1640,Other,Senior,Peshawar,2024-02-06,2024-12-20,Pizza Hut,Italian,1,1121.14,Card,39,2025-02-16,31,False,4.0,Delivered,1121.14,2,4,2,8
C5718,Female,Teenager,Peshawar,2024-02-06,2024-04-19,KFC,Dessert,4,1020.4,Cash,5,2025-01-27,73,True,-1.0,Cancelled,4081.6,2,1,5,8
C4845,Male,Adult,Peshawar,2024-02-06,2024-07-09,Subway,Italian,3,527.78,Card,6,2025-03-27,133,True,5.0,Delayed,1583.34,2,1,3,6
C3689,Other,Teenager,Peshawar,2024-02-07,2024-04-22,KFC,Dessert,3,1229.53,Cash,6,2024-10-21,11,False,-1.0,Cancelled,3688.59,1,1,4,6
C3501,Other,Teenager,Peshawar,2023-11-03,2024-02-07,McDonald's,Chinese,1,776.39,Wallet,11,2025-06-17,112,True,-1.0,Cancelled,776.39,4,1,1,6
C2852,Female,Adult,Peshawar,2024-02-07,2024-02-13,Subway,Continental,3,474.62,Cash,26,2024-08-29,358,False,3.0,Delayed,1423.8600000000001,1,3,2,6
C4032,Male,Teenager,Peshawar,2024-02-07,2025-03-15,McDonald's,Continental,5,408.29,Wallet,47,2025-05-23,20,False,2.0,Delivered,2041.45,3,5,3,11
C3342,Female,Adult,Peshawar,2024-02-07,2025-02-01,Pizza Hut,Fast Food,3,914.81,Wallet,19,2025-05-05,67,False,1.0,Delayed,2744.43,3,2,4,9
C3363,Female,Teenager,Peshawar,2024-02-09,2024-03-10,McDonald's,Dessert,3,171.95,Cash,25,2025-06-14,215,False,4.0,Delayed,515.8499999999999,4,3,1,8
C5193,Female,Senior,Peshawar,2024-02-09,2024-06-19,KFC,Dessert,3,646.37,Card,7,2025-05-18,138,False,1.0,Delivered,1939.1100000000001,3,1,3,7
C5311,Female,Senior,Peshawar,2024-02-10,2025-04-09,McDonald's,Italian,4,1111.65,Card,42,2025-07-15,130,True,-1.0,Cancelled,4446.6,5,5,5,15
C4499,Other,Teenager,Peshawar,2024-02-10,2024-04-09,McDonald's,Chinese,2,318.0,Card,48,2025-06-18,241,False,5.0,Delayed,636.0,4,5,1,10
C5084,Other,Adult,Peshawar,2024-02-10,2024-09-07,KFC,Italian,1,1258.9,Card,44,2024-10-05,225,True,-1.0,Cancelled,1258.9,1,5,2,8
C1623,Female,Senior,Peshawar,2024-02-10,2024-12-25,Pizza Hut,Fast Food,4,1370.81,Wallet,36,2025-03-06,95,True,1.0,Delivered,5483.24,2,4,5,11
C2638,Other,Senior,Peshawar,2024-02-11,2024-04-29,KFC,Continental,2,716.66,Wallet,12,2025-01-08,187,True,-1.0,Cancelled,1433.32,1,2,2,5
C3602,Female,Adult,Peshawar,2023-10-12,2024-02-11,McDonald's,Chinese,5,1247.58,Wallet,16,2024-08-25,442,True,3.0,Delivered,6237.9,1,2,5,8
C3368,Female,Teenager,Peshawar,2024-02-11,2024-06-19,Burger King,Continental,3,386.59,Card,24,2024-11-13,468,False,2.0,Delivered,1159.77,1,3,2,6
C4775,Female,Teenager,Peshawar,2024-02-11,2024-02-16,Subway,Continental,4,412.31,Card,14,2025-07-01,18,False,2.0,Delayed,1649.24,4,2,3,9
C2745,Male,Teenager,Peshawar,2023-08-27,2024-02-11,Burger King,Dessert,3,1283.92,Cash,13,2024-09-08,244,True,2.0,Delayed,3851.76,1,2,4,7
C6445,Female,Senior,Peshawar,2024-02-12,2025-04-05,KFC,Italian,1,659.93,Wallet,16,2025-04-27,113,False,4.0,Delivered,659.93,3,2,1,6
C1952,Other,Senior,Peshawar,2024-02-13,2024-05-17,KFC,Fast Food,5,631.61,Card,25,2025-02-25,34,False,5.0,Delivered,3158.05,2,3,4,9
C4750,Male,Adult,Peshawar,2024-02-14,2024-02-20,Subway,Fast Food,1,1370.46,Wallet,15,2025-05-25,59,True,-1.0,Cancelled,1370.46,3,2,2,7
C4211,Other,Senior,Peshawar,2024-02-15,2024-10-31,KFC,Fast Food,5,527.23,Cash,16,2025-03-10,256,True,4.0,Delayed,2636.15,2,2,4,8
C3936,Other,Adult,Peshawar,2024-02-16,2025-01-26,Burger King,Italian,3,807.34,Card,11,2025-07-22,44,True,1.0,Delivered,2422.02,5,1,3,9
C6969,Other,Adult,Peshawar,2024-02-17,2024-03-25,Pizza Hut,Continental,5,1213.36,Cash,43,2025-05-28,439,True,-1.0,Cancelled,6066.799999999999,3,5,5,13
C2701,Other,Senior,Peshawar,2024-02-18,2024-10-05,Subway,Dessert,5,684.65,Cash,23,2025-04-08,487,False,-1.0,Cancelled,3423.25,3,3,4,10
C5748,Other,Adult,Peshawar,2024-02-18,2024-09-01,McDonald's,Chinese,4,181.27,Cash,47,2025-05-03,230,False,-1.0,Cancelled,725.08,3,5,1,9
C5492,Male,Senior,Peshawar,2024-02-19,2024-04-30,Burger King,Continental,3,1276.38,Cash,34,2024-09-01,286,False,1.0,Delayed,3829.1400000000003,1,4,4,9
C4601,Other,Adult,Peshawar,2024-02-19,2024-07-21,Pizza Hut,Chinese,4,469.71,Card,1,2024-10-24,156,False,-1.0,Cancelled,1878.84,1,1,3,5
C2882,Male,Adult,Peshawar,2024-02-20,2024-08-21,Subway,Continental,3,1046.16,Wallet,2,2025-03-16,435,False,5.0,Delayed,3138.4800000000005,2,1,4,7
C6589,Male,Adult,Peshawar,2024-02-16,2024-02-20,Subway,Continental,2,235.82,Card,11,2024-12-20,40,True,-1.0,Cancelled,471.64,1,1,1,3
C6151,Female,Teenager,Peshawar,2024-01-19,2024-02-20,McDonald's,Chinese,5,498.84,Cash,24,2024-11-19,111,True,2.0,Delivered,2494.2,1,3,4,8
C6103,Other,Adult,Peshawar,2024-02-20,2024-03-30,Pizza Hut,Fast Food,3,998.71,Card,16,2025-02-06,317,True,5.0,Delayed,2996.13,2,2,4,8
C2413,Male,Senior,Peshawar,2024-01-05,2024-02-21,Pizza Hut,Continental,5,1363.97,Cash,30,2024-12-28,71,True,-1.0,Cancelled,6819.85,1,3,5,9
C2032,Male,Adult,Peshawar,2024-01-09,2024-02-21,McDonald's,Fast Food,3,1378.28,Cash,50,2025-06-20,107,True,-1.0,Cancelled,4134.84,4,5,5,14
C3691,Other,Senior,Peshawar,2024-02-22,2024-03-07,Burger King,Continental,4,813.63,Cash,36,2025-03-04,51,True,4.0,Delivered,3254.52,2,4,4,10
C3156,Female,Senior,Peshawar,2024-01-24,2024-02-22,KFC,Fast Food,1,420.14,Card,14,2024-12-06,265,True,2.0,Delayed,420.14,1,2,1,4
C5678,Other,Teenager,Peshawar,2024-02-22,2024-12-31,McDonald's,Chinese,3,1026.94,Card,1,2025-02-09,419,True,-1.0,Cancelled,3080.82,2,1,4,7
C6713,Female,Senior,Peshawar,2024-02-23,2024-05-11,KFC,Italian,2,663.82,Wallet,11,2025-08-11,283,False,3.0,Delivered,1327.64,5,1,2,8
C2829,Other,Teenager,Peshawar,2024-02-24,2024-07-29,Burger King,Dessert,3,1190.25,Wallet,14,2025-03-04,63,False,-1.0,Cancelled,3570.75,2,2,4,8
C1359,Male,Teenager,Peshawar,2023-10-18,2024-02-24,Pizza Hut,Chinese,3,834.92,Cash,12,2025-07-06,115,True,-1.0,Cancelled,2504.7599999999998,4,2,4,10
C2093,Other,Adult,Peshawar,2024-02-24,2024-03-20,Subway,Dessert,5,256.63,Wallet,30,2025-03-02,236,True,3.0,Delayed,1283.15,2,3,2,7
